"pars.d_s" "pars.s_s" "pars.r_s" "pars.q_s" "pars.w_w" "pars.a_w" "pars.h_w" "pars.f_min" "pars.f_max" "pars.r_0" "pars.f_0" "pars.q_0" "pars.v_0" "pars.p_0" "pars.e_0" "pars.n_0_a" "pars.n_0_b" "pars.res" "frequency" "power" "pars.d_s.1" "pars.s_s.1" "pars.r_s.1" "pars.q_s.1" "pars.w_w.1" "pars.a_w.1" "pars.h_w.1" "pars.f_min.1" "pars.f_max.1" "pars.r_0.1" "pars.f_0.1" "pars.q_0.1" "pars.v_0.1" "pars.p_0.1" "pars.e_0.1" "pars.n_0_a.1" "pars.n_0_b.1" "pars.res.1" "frequency.1" "power.1" "pars.d_s.2" "pars.s_s.2" "pars.r_s.2" "pars.q_s.2" "pars.w_w.2" "pars.a_w.2" "pars.h_w.2" "pars.f_min.2" "pars.f_max.2" "pars.r_0.2" "pars.f_0.2" "pars.q_0.2" "pars.v_0.2" "pars.p_0.2" "pars.e_0.2" "pars.n_0_a.2" "pars.n_0_b.2" "pars.res.2" "frequency.2" "power.2" "pars.d_s.3" "pars.s_s.3" "pars.r_s.3" "pars.q_s.3" "pars.w_w.3" "pars.a_w.3" "pars.h_w.3" "pars.f_min.3" "pars.f_max.3" "pars.r_0.3" "pars.f_0.3" "pars.q_0.3" "pars.v_0.3" "pars.p_0.3" "pars.e_0.3" "pars.n_0_a.3" "pars.n_0_b.3" "pars.res.3" "frequency.3" "power.3" "pars.d_s.4" "pars.s_s.4" "pars.r_s.4" "pars.q_s.4" "pars.w_w.4" "pars.a_w.4" "pars.h_w.4" "pars.f_min.4" "pars.f_max.4" "pars.r_0.4" "pars.f_0.4" "pars.q_0.4" "pars.v_0.4" "pars.p_0.4" "pars.e_0.4" "pars.n_0_a.4" "pars.n_0_b.4" "pars.res.4" "frequency.4" "power.4" "pars.d_s.5" "pars.s_s.5" "pars.r_s.5" "pars.q_s.5" "pars.w_w.5" "pars.a_w.5" "pars.h_w.5" "pars.f_min.5" "pars.f_max.5" "pars.r_0.5" "pars.f_0.5" "pars.q_0.5" "pars.v_0.5" "pars.p_0.5" "pars.e_0.5" "pars.n_0_a.5" "pars.n_0_b.5" "pars.res.5" "frequency.5" "power.5" "pars.d_s.6" "pars.s_s.6" "pars.r_s.6" "pars.q_s.6" "pars.w_w.6" "pars.a_w.6" "pars.h_w.6" "pars.f_min.6" "pars.f_max.6" "pars.r_0.6" "pars.f_0.6" "pars.q_0.6" "pars.v_0.6" "pars.p_0.6" "pars.e_0.6" "pars.n_0_a.6" "pars.n_0_b.6" "pars.res.6" "frequency.6" "power.6" "pars.d_s.7" "pars.s_s.7" "pars.r_s.7" "pars.q_s.7" "pars.w_w.7" "pars.a_w.7" "pars.h_w.7" "pars.f_min.7" "pars.f_max.7" "pars.r_0.7" "pars.f_0.7" "pars.q_0.7" "pars.v_0.7" "pars.p_0.7" "pars.e_0.7" "pars.n_0_a.7" "pars.n_0_b.7" "pars.res.7" "frequency.7" "power.7" "pars.d_s.8" "pars.s_s.8" "pars.r_s.8" "pars.q_s.8" "pars.w_w.8" "pars.a_w.8" "pars.h_w.8" "pars.f_min.8" "pars.f_max.8" "pars.r_0.8" "pars.f_0.8" "pars.q_0.8" "pars.v_0.8" "pars.p_0.8" "pars.e_0.8" "pars.n_0_a.8" "pars.n_0_b.8" "pars.res.8" "frequency.8" "power.8" "pars.d_s.9" "pars.s_s.9" "pars.r_s.9" "pars.q_s.9" "pars.w_w.9" "pars.a_w.9" "pars.h_w.9" "pars.f_min.9" "pars.f_max.9" "pars.r_0.9" "pars.f_0.9" "pars.q_0.9" "pars.v_0.9" "pars.p_0.9" "pars.e_0.9" "pars.n_0_a.9" "pars.n_0_b.9" "pars.res.9" "frequency.9" "power.9"
"39" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -125.690781134472 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -115.224062917221 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -123.166771784483 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -140.061698925549 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -120.386898901935 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -122.175376483771 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -121.782749605035 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -115.774642573096 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -152.617507337128 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 33.7878787878788 -156.141059334163
"40" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -126.114857378331 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -115.638318806407 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -123.588563974451 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -140.498016725476 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -120.806115791867 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -122.596257658725 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -122.203267738764 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -116.189540481862 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -153.063514703185 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 34.5454545454545 -156.589664724065
"41" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -126.550991389666 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -116.064988356338 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -124.02247255711 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -140.946085548019 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -121.237515903091 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -123.029278797243 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -122.635935252335 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -116.61663377524 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -153.521035785697 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 35.3030303030303 -157.049723621382
"42" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -126.999072493568 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -116.503526200361 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -124.468165277691 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -141.405590330684 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -121.680763729289 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -123.474106490925 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -123.080418278718 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -117.055684976463 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -153.989766943388 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.0606060606061 -157.520935473124
"43" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -127.458389522682 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -116.953714146625 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -124.925329642187 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -141.876234588213 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -122.135543734404 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -123.9304271662 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -123.536402815221 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -117.50637337673 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -154.46942238288 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 36.8181818181818 -158.00301736924
"44" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -127.928834743814 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -117.415249913966 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -125.393671650907 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -142.357739248791 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -122.601559068264 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -124.397945811599 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -124.003593448256 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -117.968397284622 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -154.959733055562 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 37.5757575757576 -158.495702954974
"45" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -128.410133596914 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -117.887849035091 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -125.872914601886 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -142.849841549497 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -123.078530354029 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -124.876384775569 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -124.481712148895 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -118.441472785168 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -155.460445607129 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 38.3333333333333 -158.9987413944
"46" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -128.902027526833 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -118.371243683393 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -126.363008016529 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -143.352293988638 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -123.566194543538 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -125.365482631087 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -124.970497135485 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -118.925332569819 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -155.971321378277 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.0909090909091 -159.511896383823
"47" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -129.404272928882 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -118.865181567397 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -126.863319035197 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -143.864863333011 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -124.064303837317 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -125.864993103947 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -125.469701800143 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -119.419724833736 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -156.492135455353 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 39.8484848484849 -160.034945213994
"48" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -129.916640153841 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -119.369424889679 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -127.373794581772 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -144.387329678456 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -124.572624666442 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -126.374901096981 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -125.979288594875 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -119.924412237253 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -157.02267576991 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 40.6060606060606 -160.56767788024
"49" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -130.438912570213 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -119.883749367459 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -127.894216268634 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -144.919485562176 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -125.090936733765 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -126.89458538474 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -126.498679173069 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -120.439170928767 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -157.562742246208 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 41.3636363636364 -161.109896239661
"50" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -130.97088568164 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -120.407943312291 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -128.424377947591 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -145.461135125375 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -125.619032112185 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -127.424025373539 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -127.027831717683 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -120.963789626499 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -158.112145995675 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.1212121212121 -161.66141321449
"51" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -131.512366297519 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -120.941806766431 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -128.964084872532 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -146.012093324785 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -126.156920133266 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -127.963025693553 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -127.56655060985 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -121.498068756731 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -158.670708557273 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 42.8787878787879 -162.222052040686
"52" 0.01 1.35 2650 0.017233561530501 6 0.0075 0.912262506848201 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -132.063171754856 0.01 1.35 2650 0.00225903846434256 6 0.0075 1.85527334040962 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -121.485150693562 0.01 1.35 2650 0.00104288225323621 6 0.0075 1.08033957828302 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -129.513152914039 0.01 1.35 2650 0.0139152411879336 6 0.0075 0.358527383869514 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -146.572185191586 0.01 1.35 2650 0.0152635035098496 6 0.0075 1.30353564465418 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -126.704033210027 0.01 1.35 2650 0.0164616625620919 6 0.0075 1.15496292310301 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -128.511401627409 0.01 1.35 2650 0.00749115777960847 6 0.0075 1.18598948275205 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -128.114650897433 0.01 1.35 2650 0.00272005311145236 6 0.0075 1.78628814314958 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -122.041819646221 0.01 1.35 2650 0.0160790345778115 6 0.0075 0.166773077319376 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -159.238261182665 0.01 1.35 2650 0.0156616231378675 6 0.0075 0.136036282158457 5 80 6 1 10 350 0.55 0.09 0.6 0.8 100 43.6363636363636 -162.791645560673
